Country Name,Country Code,Indicator Name,Indicator Code,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.68526829,53.4715122,54.25131707,55.02519512,55.79265854,56.55217073,57.30326829,58.04397561,58.77278049,59.48768293,60.19021951,60.88134146,61.56107317,62.22839024,62.88080488,63.51280488,64.11790244,64.69358537,65.23787805,65.74926829,66.23129268,66.68795122,67.1247561,67.54570732,67.95026829,68.33839024,68.70656098,69.04970732,69.36680488,69.65736585,69.92085366,70.15731707,70.37226829,70.5687561,70.7512439,70.92573171,71.09568293,71.26356098,71.43287805,71.60509756,71.7797561,71.95636585,72.1324878,72.30460976,72.4737561,72.63890244,72.80104878,72.96117073,73.1202439,73.27829268,73.43582927,73.59185366,73.74641463,73.9,74.05214634
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.66609756,68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.36758537,58.78158537,59.19907317,59.61856098,60.03604878,60.44902439,60.852,61.2394878,61.60897561,61.95646341,62.27646341,62.56495122,62.82495122,63.06043902,63.27992683,63.49236585,63.7097561,63.94058537,64.19190244,64.46673171,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.36241463,47.013,47.6522439,48.2697561,48.86109756,49.4287561,49.98168293,50.53273171,51.09082927,51.65892683,52.23302439,52.80865854,53.37736585,53.93417073,54.47858537,55.01907317,55.56917073,56.13380488,56.70795122,57.28009756,57.83363415,58.34753659,58.7997561,59.16831707,59.43673171,59.59702439,59.64873171,59.59841463,59.44968293,59.19517073,58.80204878,58.22897561,57.47353659,56.55919512,55.53395122,54.45773171,53.4,52.43753659,51.64258537,51.07139024,50.78517073,50.82414634,51.15965854,51.74870732,52.5522439,53.51982927,54.59109756,55.69929268,56.78468293,57.80043902,58.71860976,59.53421951,60.27278049,60.95378049,61.57636585
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.12807317,56.56412195,57.00265854,57.44319512,57.8822439,58.31526829,58.73829268,59.14631707,59.53585366,59.90387805,60.24490244,60.55441463,60.83541463,61.09290244,61.33290244,61.56485366,61.7972439,62.04007317,62.30090244,62.5857561,62.90378049,63.26363415,63.65887805,64.0775122,64.50492683,64.91895122,65.29378049,65.61119512,65.85858537,67.90731707,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.23202439,41.35768293,41.51743902,41.70278049,41.88560976,42.0757561,42.28946341,42.47612195,42.53968293,42.36168293,41.57119512,39.73329268,36.7572439,32.81287805,28.2584878,23.88453659,20.6565122,19.2655122,20.06492683,23.02909756,27.73897561,33.44992683,39.17431707,44.1192439,47.9234878,50.43812195,51.79046341,52.47,52.89519512,53.20868293,53.51007317,53.83634146,54.15078049,54.4417561,54.75021951,55.12165854,55.58602439,56.14385366,56.79160976,57.52880488,58.35087805,59.24726829,60.187,61.13758537,62.07360976,62.96770732,63.79558537,64.55234146,65.23497561,65.84446341,66.38565854,66.87287805,67.32887805,67.77204878,68.21229268
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.21597561,49.74368293,50.27429268,50.79778049,51.30768293,51.8085122,52.30780488,52.81465854,53.33056098,53.84756098,54.35112195,54.82370732,55.25080488,55.62234146,55.93480488,56.18673171,56.37914634,56.52807317,56.653,56.76941463,56.89521951,57.04636585,57.23378049,57.46292683,57.74129268,58.07485366,58.46609756,58.90260976,59.3704878,59.85834146,60.35082927,60.83458537,61.29973171,61.73729268,62.13978049,62.50565854,62.83731707,63.14460976,63.43290244,63.70260976,63.95068293,64.17209756,64.36441463,64.52714634,64.66529268,64.78236585,64.88534146,64.9807561,65.07860976,65.18343902,65.30278049,65.44063415,65.59607317,65.76658537,65.95168293
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,63.95121951,,,,,65.95121951,,,,,67.95121951,,,,,70.03634146,,,,,71.33658537,,,,,,,,,,,,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.00131707,53.7362439,54.48409756,55.24590244,56.02163415,56.8212439,57.65770732,58.53002439,59.42768293,60.33173171,62.03585366,62.44365854,62.84146341,63.2295122,63.59756098,63.95585366,64.30414634,64.64756098,64.97609756,65.29463415,65.80926829,66.30926829,66.78414634,67.23926829,67.90341463,68.53292683,69.18365854,69.80926829,70.33926829,70.8595122,71.2997561,71.7302439,72.2004878,72.68195122,73.04317073,73.39439024,73.83121951,74.24780488,74.6802439,75.37341463,75.83536585,76.34195122,76.83902439,77.2502439,77.84658537,78.43268293,78.96926829,79.3495122,79.83268293,80.29731707,80.55121951,80.96707317,81.21341463,81.70512195,82.15585366
Kosovo,KSV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,65.89756098,66.19756098,66.39756098,66.59756098,66.79756098,66.99756098,67.19756098,67.39756098,67.54878049,67.74878049,67.94878049,68.1,68.24878049,68.4,68.55121951,68.7,68.85121951,68.95121951,66.95121951,67.95121951,67.99756098,67.94390244,68.19512195,68.44634146,68.69512195,68.94634146,69.19756098,69.39756098,69.64878049,69.9,70.14878049,70.49756098,70.79756098,71.09756098
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.40019512,61.14434146,61.8484878,62.51209756,63.13719512,63.7257561,64.27929268,64.79982927,65.29187805,65.75746341,66.19912195,66.61639024,67.01078049,67.38480488,67.74146341,68.08678049,68.4242439,68.75831707,69.0884878,69.41721951,69.7434878,70.06680488,70.38314634,70.6874878,70.97729268,71.24853659,71.49921951,71.72780488,71.93331707,72.11773171,72.28156098,72.42678049,72.55695122,72.67553659,72.78558537,72.88809756,72.98507317,73.07502439,73.15895122,73.23885366,73.3137561,73.38568293,73.45312195,73.51807317,73.583,73.65141463,73.72626829,73.81,73.90314634,74.00619512,74.11663415,74.2335122,74.35185366,74.46968293,74.58502439
Latin America & Caribbean (developing only),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.38413945,54.93198651,55.46058513,55.96870512,56.45810759,56.93189993,57.39587648,57.85537668,58.31362572,58.77184018,59.22826236,59.6787421,60.11776397,60.5426092,60.9527159,61.34964051,61.73703877,62.12011824,62.50236544,62.8862971,63.27201858,63.65859459,64.04522486,64.42542693,64.80452197,65.18030219,65.55194591,65.92191777,66.28780956,66.6559602,67.02894504,67.41176737,67.80747554,68.21232056,68.62736362,69.04739024,69.46738093,69.88145249,70.28059898,70.66287208,71.02305226,71.35867415,71.67250483,71.96525392,72.24143812,72.50259579,72.75166961,72.99173942,73.22620265,73.45828382,73.69014957,73.92335329,74.15740609,74.39183258,74.62752115
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.20446341,43.50704878,43.80865854,44.10929268,44.40943902,44.70960976,45.0117561,45.31687805,45.62543902,45.9354878,46.245,46.54956098,46.84665854,47.13582927,47.41704878,47.6892439,47.95139024,48.20839024,48.4677561,48.73546341,49.02358537,49.34465854,49.70429268,50.104,50.5442439,51.0184878,51.51758537,52.02843902,52.54053659,53.04887805,53.55207317,54.05270732,54.55643902,55.06782927,55.58746341,56.11729268,56.65682927,57.20343902,57.75756098,58.31617073,58.8792439,59.44829268,60.02182927,60.59639024,61.16943902,61.7345122,62.28863415,62.82726829,63.34890244,63.85104878,64.33363415,64.79812195,65.2485122,65.6872439,66.11736585
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.28012195,63.58597561,63.88041463,64.16441463,64.44143902,64.715,64.98804878,65.26253659,65.53697561,65.81036585,66.07870732,66.33702439,66.57985366,66.80521951,67.01214634,67.19965854,67.36773171,67.52139024,67.66709756,67.81036585,67.95665854,68.11343902,68.28270732,68.46843902,68.67368293,68.89797561,69.13790244,69.3905122,69.65329268,69.92919512,70.22114634,70.53604878,70.87678049,71.24621951,71.64387805,72.06819512,72.51717073,72.98387805,73.46141463,73.94482927,74.43170732,74.92214634,75.41465854,75.90331707,76.38012195,76.83258537,77.24670732,77.61590244,77.93917073,78.2194878,78.46536585,78.68985366,78.90846341,79.13370732,79.37309756
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.78317073,35.04626829,35.35412195,35.71521951,36.13,36.59336585,37.09619512,37.62387805,38.16829268,38.72490244,39.30214634,39.91353659,40.56614634,41.26009756,41.98439024,42.72565854,43.46792683,44.19026829,44.86865854,45.48660976,46.02207317,46.45892683,46.80007317,47.05302439,47.22678049,47.31982927,47.33117073,47.28290244,47.2117561,47.15943902,47.20243902,47.42273171,47.8514878,48.48365854,49.28695122,50.16282927,50.9795122,51.63331707,52.0707561,52.30117073,52.40912195,52.53346341,52.81080488,53.32865854,54.0962439,55.06617073,56.14187805,57.19119512,58.11246341,58.86565854,59.44129268,59.86434146,60.20436585,60.52039024,60.83441463
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.64119512,44.24668293,45.87119512,47.45621951,48.95770732,50.34953659,51.62953659,52.83114634,53.97736585,55.07229268,56.11858537,57.11797561,58.07319512,58.98541463,59.85765854,60.69141463,61.48860976,62.24802439,62.9685122,63.64946341,64.28687805,64.87421951,65.41056098,65.89841463,66.34278049,66.75414634,67.1445122,67.52439024,67.89873171,68.26956098,68.62990244,68.96873171,69.27507317,69.54090244,69.76568293,69.95090244,70.10102439,70.2275122,70.34180488,70.45185366,70.57253659,70.71678049,70.88553659,71.07434146,71.27680488,71.471,71.63104878,71.73863415,71.78739024,71.78095122,71.73739024,71.68326829,71.64956098,71.65768293,71.71612195
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.3037561,58.06190244,58.76334146,59.39007317,59.93939024,60.425,60.87253659,61.31814634,61.79012195,62.30039024,62.8525122,63.44317073,64.05370732,64.66787805,65.2787561,65.88482927,66.48795122,67.088,67.67941463,68.25031707,68.78195122,69.25509756,69.6574878,69.98621951,70.2422439,70.4355122,70.58426829,70.70873171,70.82560976,70.94073171,71.04943902,71.13817073,71.1945122,71.2145122,71.20514634,71.18095122,71.1574878,71.15529268,71.19136585,71.27617073,71.42304878,71.64280488,71.92485366,72.25473171,72.61956098,72.99907317,73.36907317,73.71185366,74.01314634,74.26604878,74.47109756,74.63570732,74.77763415,74.91270732,75.04685366
Latin America & Caribbean (all income levels),LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.04423306,56.53130838,57.00008288,57.45069452,57.88574555,58.30944252,58.72800223,59.14633818,59.5674754,59.99284817,60.42059443,60.84627961,61.26356613,61.66895123,62.0608622,62.4403084,62.81071014,63.17686468,63.5421931,63.90846795,64.27524897,64.64090307,65.00411917,65.35965151,65.71150674,66.05815965,66.3997482,66.73890888,67.07518406,67.41380995,67.75792616,68.1123262,68.47922436,68.85600593,69.24286081,69.63543284,70.02933785,70.41880869,70.79593756,71.15821817,71.50723419,71.82730084,72.12885603,72.40797836,72.66972041,72.91683044,73.15258298,73.37902285,73.59681279,73.81807413,74.03896569,74.263394,74.48755315,74.71365993,74.94206018
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.23466945,40.7091095,41.19288558,41.68490621,42.1789429,42.65515435,43.08834908,43.46232116,43.77048681,44.01800788,44.22598978,44.4259564,44.65072746,44.92520743,45.26240643,45.66982761,46.14372543,46.65900934,47.18516625,47.69739866,48.18014357,48.63151694,49.06187862,49.47796968,49.87937337,50.2568958,50.59932288,50.90299472,51.17137209,51.41606832,51.6590421,51.92511134,52.22933345,52.57354887,52.94900128,53.34800389,53.7664583,54.20110939,54.65001783,55.1130501,55.59397995,56.09973949,56.63537536,57.20127722,57.79177421,58.39937938,59.01532258,59.62773156,60.22593948,60.80134471,61.34570629,61.85455221,62.33010211,62.77538373,63.19044594
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.16450435,39.56606224,39.96719426,40.37589397,40.79722771,41.23425621,41.68579962,42.14291685,42.5949551,43.03340179,43.44197042,43.80497467,44.11924021,44.39045787,44.63269332,44.87634777,45.15527648,45.48829484,45.87567504,46.30253506,46.75345472,47.21611649,47.67417761,48.11159532,48.51583401,48.86785765,49.15219835,49.36853292,49.52487842,49.63592363,49.7254668,49.82003844,49.93898382,50.08653807,50.25555578,50.44771406,50.67526098,50.95136332,51.28624847,51.6860106,52.15507054,52.69563561,53.3006556,53.9596388,54.66061772,55.39140336,56.14015969,56.89281868,57.63477053,58.35197072,59.03193145,59.66711052,60.25992568,60.81279522,61.3250973
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.26097561
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.74714634,60.12680488,60.51158537,60.9205122,61.3635122,61.84090244,62.345,62.85404878,63.35141463,63.82946341,64.28168293,64.70419512,65.10160976,65.47946341,65.84270732,66.20717073,66.59219512,67.00260976,67.43682927,67.88278049,68.30936585,68.678,68.96231707,69.14909756,69.24414634,69.27595122,69.28753659,69.32173171,69.40317073,69.53434146,69.6794878,69.78019512,69.79641463,69.71673171,69.56597561,69.41860976,69.37273171,69.50465854,69.85065854,70.40185366,71.10639024,71.87782927,72.61014634,73.22231707,73.68029268,73.97356098,74.12453659,74.19412195,74.23873171,74.28029268,74.3392439,74.42456098,74.5312439,74.65382927,74.79480488
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.64869724,46.24413721,46.83533223,47.42004093,48.0012046,48.56667657,49.10699319,49.61596633,50.09412236,50.54689355,50.98767283,51.43989353,51.91955369,52.42963711,52.96924256,53.52803949,54.09102575,54.63893962,55.15649693,55.63753609,56.07834696,56.48891134,56.86288068,57.21876689,57.56232437,57.89997317,58.23660221,58.58924022,58.92497794,59.27182964,59.61483382,59.93087908,60.28427343,60.61182195,60.93151398,61.24447768,61.56208804,61.88647889,62.20925632,62.51630043,62.80624177,63.11252513,63.41316192,63.72184465,64.03766982,64.35627038,64.68810015,65.02441089,65.35851485,65.70423051,66.04319968,66.36354807,66.66334194,66.95372466,67.22826476
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.8506307,46.37444075,46.99675494,47.74286525,48.61511862,49.57723975,50.58488568,51.57839791,52.5179213,53.37093317,54.14000878,54.82887824,55.46534535,56.08178134,56.67546318,57.24471017,57.79051581,58.30066076,58.77613762,59.21482811,59.62711898,60.00629407,60.36057653,60.70148469,61.02482756,61.33527026,61.63768611,61.93175354,62.20561694,62.47098859,62.72579429,62.97271579,63.20345761,63.43345423,63.66993909,63.91497604,64.17531407,64.47113115,64.76034966,65.06783322,65.38495024,65.7016982,66.01674725,66.3377837,66.65997004,66.97634771,67.2955743,67.61107441,67.91875712,68.23165196,68.52850244,68.8147716,69.08370817,69.34551442,69.59407902
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.51070732,46.99473171,47.4022439,47.7262439,47.9712439,48.1502439,48.2827561,48.39982927,48.53092683,48.69456098,48.90821951,49.17987805,49.50402439,49.87514634,50.29370732,50.76221951,51.28314634,51.8474878,52.44378049,53.05753659,53.66831707,54.25419512,54.80468293,55.31380488,55.782,56.25263415,56.78856098,57.40765854,58.08695122,58.76753659,59.33109756,59.63639024,59.57765854,59.09509756,58.18029268,56.83787805,55.10692683,53.1267561,51.05507317,49.02260976,47.18297561,45.67168293,44.5434878,43.8247561,43.53346341,43.65773171,44.14834146,44.88221951,45.7392439,46.63458537,47.48341463,48.2197561,48.836,49.33146341,49.70058537
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,73.96585366
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.44639024,68.73773171,68.99812195,69.22307317,69.41104878,69.56102439,69.67446341,69.76134146,69.83514634,69.90485366,69.98346341,70.08143902,70.20531707,70.35817073,70.54256098,70.75760976,70.9985122,71.25629268,71.52246341,71.79446341,72.07260976,72.35768293,72.65346341,72.95887805,73.27192683,73.5857561,73.89460976,74.1937561,74.48034146,74.75241463,75.01041463,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.20731707
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.18780488
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.66092683,65.14309756,65.61578049,66.07746341,66.52819512,66.96746341,67.39426829,67.81112195,68.2185122,68.61641463,69.00536585,69.38682927,69.75982927,70.12434146,70.48185366,70.83139024,71.17395122,71.509,71.83658537,72.15719512,72.47131707,72.77795122,73.07812195,73.37229268,73.65997561,73.94217073,74.21890244,74.49063415,74.75739024,75.01968293,75.27697561,75.53078049,75.77960976,76.02441463,76.2652439,76.50207317,76.73441463,76.9627561,77.18660976,77.40697561,77.62282927,77.83465854,78.04197561,78.24629268,78.44812195,78.64902439,78.85156098,79.0562439,79.26460976,79.47617073,79.69039024,79.9062439,80.12317073,80.33914634,80.55309756
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,73.2195122,72.76829268,72.9195122,72.66829268,73.5195122,73.67073171,74.27073171,74.32195122,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.44663415,48.86412195,49.28758537,49.7147561,50.142,50.56487805,50.97804878,51.38139024,51.77521951,52.16014634,52.53729268,52.90368293,53.26673171,53.63631707,54.02436585,54.44870732,54.93068293,55.47817073,56.09419512,56.77534146,57.51280488,58.29185366,59.09173171,59.88960976,60.6694878,61.42078049,62.1387561,62.82668293,63.48336585,64.10478049,64.6804878,65.20309756,65.67231707,66.09380488,66.47258537,66.82068293,67.14909756,67.47119512,67.79892683,68.1392439,68.49760976,68.872,69.25641463,69.64536585,70.03882927,70.43982927,70.85243902,71.27763415,71.71141463,72.14821951,72.57692683,72.98543902,73.36465854,73.70904878,74.01609756
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.81278049,62.17668293,62.54419512,62.9142439,63.28126829,63.63417073,63.95841463,64.24397561,64.48231707,64.67046341,64.80739024,64.89712195,64.95070732,64.97919512,64.98914634,64.98112195,64.94770732,64.89239024,64.82621951,64.76763415,64.75565854,64.8332439,65.02082927,65.31731707,65.70614634,66.14770732,66.58790244,66.97121951,67.25568293,67.42329268,67.46565854,67.39231707,67.24541463,67.06704878,66.88334146,66.72782927,66.62909756,66.59509756,66.63031707,66.73478049,66.89002439,67.06607317,67.23639024,67.38739024,67.5245122,67.67807317,67.89590244,68.20990244,68.63002439,69.14329268,69.70926829,70.27109756,70.7724878,71.17204878,71.45587805
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.97468293,40.4572439,40.93780488,41.41490244,41.89053659,42.36568293,42.84282927,43.32392683,43.80897561,44.2954878,44.78241463,45.26734146,45.74673171,46.21614634,46.67153659,47.11143902,47.53780488,47.94960976,48.34136585,48.70907317,49.0307561,49.28492683,49.46563415,49.58136585,49.65212195,49.71031707,49.79487805,49.94326829,50.18497561,50.53604878,51.00809756,51.5982439,52.28012195,53.02280488,53.80729268,54.61404878,55.427,56.2335122,57.02043902,57.77173171,58.47280488,59.11360976,59.69917073,60.2355122,60.72870732,61.18729268,61.62436585,62.053,62.4827561,62.91817073,63.36173171,63.80741463,64.24665854,64.67390244,65.08560976
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.26863415,37.85934146,38.48356098,39.1347561,39.80690244,40.49602439,41.19809756,41.91468293,42.64629268,43.39297561,44.15473171,44.93512195,45.73614634,46.56026829,47.40746341,48.28270732,49.18995122,50.12712195,51.08817073,52.062,53.03312195,53.98253659,54.89773171,55.77214634,56.60619512,57.40814634,58.1917561,58.97443902,59.7717561,60.58734146,61.4185122,62.25821951,63.09329268,63.91946341,64.7377561,65.5604878,66.40370732,67.27804878,68.18382927,69.11460976,70.05970732,71.00558537,71.92919512,72.80734146,73.61758537,74.33234146,74.92685366,75.39970732,75.75953659,76.01865854,76.2004878,76.3375122,76.46234146,76.60260976,76.77282927
Middle East & North Africa (all income levels),MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.71346097,47.79997422,48.3874672,48.4782173,49.07075847,49.66308843,50.7141526,51.26701514,51.807454,52.3546872,52.92429144,53.53132734,54.15183472,54.84323114,55.54355991,56.24684408,56.9174925,57.49929584,58.00909875,58.45403314,58.86800868,59.30007308,59.78662485,60.37828298,61.06692488,61.84616353,62.6681605,63.5067205,64.28782383,65.058987,65.79519467,66.37647671,66.83957832,67.30929896,67.73734981,68.15974956,68.52683122,68.85800659,69.16428576,69.46919187,69.74470253,70.0134314,70.2559892,70.4873866,70.72562559,70.948969,71.18621351,71.41046831,71.63453712,71.85650427,72.06828143,72.25748202,72.43953027,72.63315767,72.81665963
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.06563415,57.65614634,58.1802439,58.64290244,59.05558537,59.43370732,59.79321951,60.15153659,60.52309756,60.91936585,61.3502439,61.81917073,62.31765854,62.83782927,63.37426829,63.92014634,64.46860976,65.01282927,65.54592683,66.06302439,66.56021951,67.03704878,67.49592683,67.94078049,68.37202439,68.79260976,69.20343902,69.60741463,70.0064878,70.40158537,70.79573171,71.19097561,71.58582927,71.97782927,72.36385366,72.73978049,73.09890244,73.43714634,73.75141463,74.0392439,74.29973171,74.5334878,74.74470732,74.9375122,75.1154878,75.28209756,75.43878049,75.58792683,75.73246341,75.87741463,76.02678049,76.18565854,76.35409756,76.53265854,76.72185366
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341,,,,,,,,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.38615581,46.92495953,47.56697021,48.33925991,49.24729953,50.25147509,51.30313314,52.33985881,53.31885228,54.20530491,55.00349446,55.71877071,56.38222287,57.02797589,57.65183751,58.24964971,58.81949494,59.3466259,59.83165863,60.27362093,60.68541482,61.06001221,61.40810029,61.74402376,62.06474598,62.37643701,62.68547023,62.99165549,63.28211975,63.56867554,63.84676457,64.1158827,64.37166666,64.62302467,64.87998805,65.1443436,65.42204667,65.73164083,66.03345222,66.34747559,66.6640054,66.97628826,67.28052919,67.58573463,67.88735762,68.178659,68.47029909,68.75651335,69.03412599,69.31916025,69.58959974,69.85242318,70.10007325,70.34337768,70.57576432
"Macedonia, FYR",MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.62280488,61.24939024,61.86046341,62.4595122,63.04946341,63.63173171,64.20473171,64.76397561,65.30246341,65.81470732,66.29278049,66.7312439,67.12568293,67.47370732,67.77541463,68.02485366,68.21909756,68.36363415,68.47146341,68.55856098,68.65043902,68.77360976,68.944,69.16904878,69.44663415,69.76365854,70.09495122,70.41295122,70.69763415,70.942,71.14763415,71.32565854,71.49473171,71.67092683,71.86031707,72.06680488,72.29229268,72.52914634,72.77034146,73.01046341,73.24219512,73.4557561,73.64734146,73.8155122,73.9607561,74.08890244,74.20673171,74.32295122,74.44639024,74.57895122,74.72263415,74.8745122,75.03126829,75.18704878,75.34239024
