RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03
164681,East End,Portland,ME,Portland,Cumberland,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417105,Montibello,Charlotte,NC,Charlotte,Mecklenburg,2475,349100,340725,308900,331875,343350,,276461.5385,,297653.8462,,256153.8462,,216923.0769,,266750,284750,272750,,,273500,,,,330000,,331538.4615,352000,,319076.9231,,,,304000,,285538.4615,337058.8235,388950,364550,,402692.3077,381647.0588,,,406000,482764.7059,,,,299000,324294.1176,397050,385050,384450,,,,,,,365000,356176.4706,333500,355625,371500,,,,,,,,,,438000,465647.0588,,554230.7692,,,395000,383235.2941,,,,,,445000,444411.7647,,,,,,,,,,462000,,582000,,546461.5385,,474615.3846,,,,,,410000,,,539769.2308,532941.1765,,,,,,,,,509000,,,,,,,,,,670000,637647.0588,,,694000,,,,,,,,,549000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373500,,466192.3077,,,,,,,,683000,604764.7059,542450,,,,,,,,,,630000,,514615.3846,,,,,,,,,,585000,,,,,,,,,
344023,Fauntleroy,Seattle,WA,Seattle,King,2476,,,,,,,,,,,,208500,187323.5294,178650,,,,,,,,,,200000,185235.2941,199465,207010,220975,,245384.6154,243367.6471,228553.75,,,,,,,299950,,289988.4615,264941.1765,,,,,,,322000,331117.6471,356175,,,,,,,,,,,355000,324411.7647,304300,275950,,,282000,,,,,,350000,,,,,439950,,,,357500,318676.4706,339400,392350,,347692.3077,337647.0588,,380000,,409000,,,,345000,370882.3529,378900,432050,435300,,443076.9231,,476923.0769,,,459500,445088.2353,,,459950,,529200,,510763.4615,,,,575000,517647.0588,525875,542375,517750,577500,573600,519275,,,,,,,598000,508000,,463461.5385,,,,,,462510,451033.5294,,442230.7692,,,,,,,,,,,,,,,,,,,,,,457000,,463153.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567500,,,,,,,,,,,,579000,,,,,,,,,,,,,514000,,549384.6154,,,650000,,,,
132047,Summerville,Augusta,GA,Augusta,Richmond,2477,,,,,,,,,,,,,,,,,,,,,,,,,,,59000,,,,,,,,,,,,,,,,,,,,,,,98000,,,116500,,88423.0769,,,53870,,,,,122500,,,95000,,,,,,,76000,,,,,,,,,97800,,109492.3077,,149700,136500,126475,138525,,,,103000,,,129200,,114815.3846,127441.1765,146530,,,,,,,,105000,,,155000,153823.5294,166800,,,,,,,,138100,,194930,,,,,,110000,,157625,,,79000,,,145769.2308,,,,,,,,129900,,,,,,,,,,,,,,215000,,147307.6923,,,,,,,,,,,,,,,,,,,,,,,,77000,,,,,,,,,,,208500,,,,,,,,,,,,,,,,,,,,,,,187700,,,,,,,,,,,,130000,159352.9412,,115985,,,,,195000,
738002,Junction West,Roseville,CA,Sacramento,Placer,2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354000,,,,,,,,,,,
403375,East Beverly,Chicago,IL,Chicago,Cook,2479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186060,Belmont,Lincoln,NE,Lincoln,Lancaster,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,,,,,,,,,,,,,,,,,,,,,,84000,,,,,,,,,,,,89000,,,,,,,,,,,,,,,,,,,,,,102000,,,,,,,,,,,,,,,,,,,119900,108782.3529,,,,,,,107000,,,,,,,,,,,,,,,,120000,,,,,,,,,,,,,,,,,,,110000,,,,118000,,102615.3846,,,,,,,123500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342765,Tollgate Overlook,Aurora,CO,Denver,Arapahoe,2481,,,,,,,,,,,,,,,,,,86000,,,,,,69000,60764.7059,,85625,99475,,85846.1538,,,,,,51000,,,83461.5385,88205.8824,85740,84885,100775,119562,109229.9,,,,99000,,144815,134235,,,130384.6154,150382.3529,,120592.3077,110882.3529,,,117000,122294.1176,119150,118650,138350,134465,130660,145687.5,,133461.5385,126352.9412,132650,138175,135075,150565,,,,,151000,,,,,,185500,,142730.7692,,,,,,,185000,,,118669.2308,120978.8235,,,,,,,,,,,,,,,,129000,127235.2941,,,,,178000,151529.4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000,,,185000,,,,,,,,175000,,,180000,191176.4706,,,,,
270068,SWAN,Grand Rapids,MI,Grand Rapids,Kent,2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,,,,,,,,53000,,,,43000,49470.5882,,,,,49500,,,,,,,,,,,67500,67794.1176,,,,,,,,,,62000,,65076.9231,60411.7647,58675,,,,,,,,64500,70676.4706,,,,,,,83750,79720.5882,,,,88000,78588.2353,,77038.4615,,,87862.5,,,74000,75764.7059,82550,83200,,83692.3077,80617.6471,,85284.6154,85735.2941,,,,,,,88900,,,,,,,85850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271857,Eastlake,Seattle,WA,Seattle,King,2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,173500,,,,,,,,,,,,,,,,,,,,,,,242950,,,,,299200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251750,,261942.3077,265000,285000,288250,,,,258400,286929.4118,288625,,349592.3077,,379000,340294.1176,418685,473390,,,,,,,,,470000,,,,,,,,,,,,,,448722,420062,,,,,,,,,,,,,,,,,,,,,,310000,,,290000,303235.2941,,,,,,318000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,,,,,,,,,,,,,499950,,,,396000,433058.8235,,,,,,,,,,,,,,,,475000
396675,Princeton North,Princeton,NJ,Trenton,Mercer,2484,,,,,,273000,,,,,,,,,,,,,,,,,,,,,,467000,,332300,,,240000,,,,,,,285000,,,,,,,,,,,362000,,314307.6923,,,,,,,,,,,,420000,,,,,,,275000,,,,,,,,,,,,,,,,530000,,,,,,,,420000,,,550000,,,,,,,,693000,,,,582200,,557430.7692,594117.6471,,,,639000,,,,625000,,586461.5385,,,,,,,,,,,,,640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,,,,,,,,,,,,,720000,746470.5882,,,,,,,,,,670000,,,,,,,,,,,,,,,,,,,,,,,,695000,,,,,,,,,,,,,,,,,,,,
14528,Wesley Hills,Ramapo,NY,New York,Rockland,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,408823.5294,,,,,,,,,,392000,,,455000,,497692.3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474000,,,,,,,
415971,Berwick,Columbus,OH,Columbus,Franklin,2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,,,,,,,,,,,,,145500,,,,,,,,,,,,,,,,,,,,,,,,,147000,,,,,,,,,,,142000,,,,,,,,,,,,,,,,,,,,,,,,,,170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275687,Terrace Hills,Mobile,AL,Mobile,Mobile,2487,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000,,,,,,,,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207477,Santa Clara,Eugene,OR,Eugene,Lane,2488,,135538.4615,142900,142985,141447,147200.4,146811.6,147085,149120,150030,,149423.0769,146723.5294,139357.5,139102.5,150075,,164076.9231,148870.5882,146693,145290,,,154000,156176.4706,156295,153255,154400,161450,,166846.1538,166794.1176,169650,158907.5,142267.5,153515,158685,155100,154000,155600,168415,165450,,185592.3077,,163900,,177207.6923,168664.7059,164035,,,173000,,,169900,154429.4118,,,166000,155323.5294,151897.5,,150115.3846,157058.8235,160700,,172230.7692,,156153.8462,156382.3529,171200,166290,163485,159750,165065,172585,180475,176475,184015,180745,164040,168875,181325,182650,186600,190750,196650,195065,192185,192300,184400,184950,,174192.3077,187017.6471,192635,197600,193191.5,205354.05,214887.45,219815,202435,207715,,,215000,215000,213000,223350,243725,273675,256250,277550,266650,286550,307100,299650,306250,323600,346765,336900,315900,312950,314485,298250,315200,331815,,,296000,315411.7647,,299000,289941.1765,294915,274450,,,,299900,,,,,,,260000,,,,,,,,,,,,257500,,,250000,,,,,275000,,,,,220000,,,,235000,,,,239000,,,,,,,,,,,,,,,256000,,,,,,,,,,220000,,243076.9231,252352.9412,,221850,204150,209100,,211076.9231,218411.7647,227600,234500,225700,238250,235265,227395,218290,220600,210545.5,218431.85,217863.65,237250,226500,223850,223470,235080,244450,240100,237700,225550,229915,228035,228450,235550
251971,South Park,Seattle,WA,Seattle,King,2489,110950,,,,,,,,,,,,,,,,,,,,,,,,,,,93500,,,,,,,,,,,,,,,,,,,,,,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,,,,,210000,,,,,,,231000,,,,,,,,,,,,,,,,,,,,,,,,,307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13975,Spry,York Township,PA,York,York,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,172348,,,,,,,,,,,,,103500,,,,,,,,,,,,119900,,,,,,,,,,,97000,107882.3529,,,,,,,,,,,,,,,104900,,,,,130000,119117.6471,,,,,,100000,,,,,,,,135900,,,,,,121275,,,,,112000,,,,,194900,164311.7647,,,180300,,,,,172900,146782.3529,,144961.5385,,,,,,,,130000,,,,150000,,,,,173000,,,,,,,,,,,,,177900,,,,195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268637,City Park West,Denver,CO,Denver,Denver,2491,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,146666,135391.8824,,,,,,,,,,,,202645,208442.0588,202271.75,198625,175700,193300,,,,,,,,,,199900,,184592.3077,,,215000,,,,315000,,,,,,,,,,,,,,187000,,,205000,,170384.6154,,,,,,259900,254664.7059,256335,243300,,190461.5385,,,263000,,216076.9231,223764.7059,217450,,259307.6923,222058.8235,253250,267325,282225,308200,,,360000,,205950,204900,,,,309799,,292953.6154,,,269000,,,,,,,,,,,,,,,,,,290000,,,,,,,,,277500,278970.5882,,250769.2308,,,,,,,,,,,306000,,,,,,,,,,,,,,,,,,,,306500,,,,,260000,,,,,,,,,,299000,296647.0588,231850,,,,,,,,,208000,,,,,,,,,,,,,,,,,,,,420000
274136,Jefferson Park,Charlottesville,VA,Charlottesville,Albemarle,2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168201,,154394.8462,,222637.95,,,,,,,,167000,,,,904200,,,,,,,,,,,,,,1080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,,,,,,,,,,,,180000,,,,,,,,,,,,,,,,,,,,,,,,,,
274815,Northwood Point,Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,2493,,,,313000,374764.7059,,,524000,466941.1765,394050,,,,,315500,324029.4118,333575,336025,391125,,380230.7692,326114.7059,357290.75,,428846.1538,,,210900,,,454800,426150,439500,,,250875,260625,260875,,391975,434225,467925,478925,510000,515900,,568153.8462,526176.4706,507500,527250,475650,432350,381000,402200,499550,543900,,,,277769.2308,266117.6471,277575,,344850,317150,283625,344175,,341538.4615,335705.8824,396750,390422.5,408740.75,421781.75,451750,429250,435150,416350,401800,,416153.8462,489294.1176,,454230.7692,,430000,532352.9412,590900,700600,621650,,459850,489500,,486153.8462,563647.0588,645650,775600,823500,,690961.5385,,601700,644300,658000,580250,,675769.2308,720529.4118,779650,691400,,740000,677411.7647,767200,,,,585000,,659615.3846,783764.7059,876050,1009400,873150,,659923.0769,,,,,,,,,1037500,,,,,,,,,,,,,,,,,,,,,,930000,,906923.0769,,,698000,,,,,575000,,,789000,,,,,,,,,,,,750000,,732307.6923,,,,,,,,663500,,,,,,530000,,,,,,,1060000,,,838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268925,Cobblestone,Jacksonville,FL,Jacksonville,Duval,2494,,,,,,,79000,,,,,,91400,,94553.8462,,123825,,144730.7692,,108461.5385,,,106900,,,,99900,,,92900,,136823.0769,,,,85900,92429.4118,,,143465,,,121192.3077,,,,,,114900,,,,101500,,,,,,,,,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,,,,149900,152311.7647,,,,,164400,,,,,,,173000,,,,,,,,,221400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268873,Arlington Manor,Jacksonville,FL,Jacksonville,Duval,2495,,,,,,,,,,,,,,,59900,,,,,,,,,,,,,62500,,,,,,,,,,,,,,,,,,,,,,76000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,,,,,,,,100000,,,,,,,,,,,,122000,129647.0588,133050,,,,,,,134900,,,,,,,147500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203458,Shandon,Columbia,SC,Columbia,Richland,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,135500,132323.5294,134110,,,,,,,127900,,138746.1538,151852.9412,142612.5,146087.5,,139807.6923,,,,,,178900,185135.2941,171660,,157769.2308,,,133750,,,,,,161900,172252.9412,160860,163550,,199230.7692,,,,,180000,172647.0588,180500,196537.5,210412.5,199165,,,,,,,,166500,195029.4118,199225,194800,199975,214475,,,,,,210000,,229230.7692,216117.6471,230765,216085,,218461.5385,,240284.6154,,,185000,190882.3529,217250,221375,256400,242640,247285,,,285000,,,,,,250000,211764.7059,,215769.2308,,,,,,,,339000,298352.9412,250265,268950,,,,,,,,,279500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,,,,,,,,,254000,,,,,,,,,,,,280000,,,,,,,,,,,,300000,321764.7059,307950,,,,,,,
270149,Northrup,Minneapolis,MN,Minneapolis-St Paul,Hennepin,2497,,,,,,,,,,,,,,,86900,93429.4118,113785,,100284.6154,87976.4706,,,,64000,,84769.2308,96294.1176,100400,106275,101010,96880,104835,111999.5,,80384.3846,92352.9412,,115076.9231,121788.2353,,128846.1538,,,,128000,126235.2941,,124923.0769,,,142000,,,,145000,149411.7647,149800,150097.5,156367.5,,,,,200000,,192307.6923,175235.2941,174715,,,,172500,,,182000,182588.2353,186650,182910,,,190000,,,199900,,,191000,,,265000,250235.2941,,,,,,195000,,,195900,204194.1176,221585,220590,,,,,,229000,,241307.6923,,252692.3077,256705.8824,241265,232610,223984.5,,,,,,,,231000,,,,,,,,,,,,,,222500,,,,,,,,,220000,,,,,,,,,,,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212000,,,,,,,,,,224500,204205.8824,251475,,,,,,,,,,,,,,,,,,,,,236800,233976.4706,,,225000,,,,,,
268731,Regis,Denver,CO,Denver,Denver,2498,,,,,,,,,,,,,,,,104500,95970.5882,,101538.4615,,,,,112000,,104230.7692,111076.4706,116410,,,121000,,,122000,,,149500,,134500,123529.4118,,,,,,140000,,,,,,,150000,,161538.4615,,,,,,,,,,180000,180882.3529,,,174900,,,,,,,,,,,,,,,,,172000,,,,,,,,,189000,,182076.9231,,,189500,188029.4118,,196230.7692,,,,,,,174400,,209476.9231,,215384.6154,220470.5882,,,,,,,,,187600,206658.8235,205090,,,,,,,,,,,,,220000,,,,,,,,,,,,,,,,,,,,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,,,,,245000,,,,,,,,298000,,,315000,,,,,,,328250,,,,,,,,,,
275863,Victorian Village,Columbus,OH,Columbus,Franklin,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,,,,,,,,,,,,,212500,,,,,,,,,,,,264400,,,,189500,,,,,229900,252017.6471,243110,255575,243465,,,,236000,,,,180000,,224150,,,,,,,,,,,,,,,,,,,,,,,180000,,308923.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203700,204464.7059,,,,,,,,,,,,,,,,,,,,,,,327500,,,,,,,,,
272900,Becton Park,Charlotte,NC,Charlotte,Mecklenburg,2500,76076.9231,76470.5882,74900,79000,82000,76150,78850,73425,,,,70000,,,76000,82470.5882,,83153.8462,86117.6471,,,80000,,73846.1538,,,90000,85294.1176,88700,92850,88550,92850,92125,,,73500,88205.8824,,98115.3846,93588.2353,,80884.6154,,,,,,86000,95411.7647,100850,103125,98550,,93230.7692,,,,,,,95000,,81923.0769,,98769.2308,,,,,102000,,91230.7692,,,,,,103000,110058.8235,,100769.2308,,,,107000,,111615.3846,,114923.0769,,,,,,,,,,,,95000,106764.7059,,,,,,,84500,,,,,105000,,,,,101000,,136384.6154,,118538.4615,,105384.6154,,102461.5385,115529.4118,107050,104350,,102076.9231,,79576.9231,,103000,,,93000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000,,,,,,,,,,
273660,Evergreen,Everett,WA,Seattle,Snohomish,2501,142421,,,131721,137738.0588,,,,,,,,,,135000,,,,,,,,,139950,147626.4706,143017.5,,139296.1538,,121711.45,128662.05,,,147000,,149269.2308,,,,149950,137008.8235,,106068.4615,,,,,,,,,,,,,,,,98350,,,,99950,,,,,,,162450,,,,196000,,179846.1538,,,,,,,,,188000,,197192.3077,,,189000,189590.5882,,,,130600,,189182.7,,147076.9231,146176.4706,139625,,188384.6154,,,214000,,233230.7692,,202846.1538,213764.7059,206450,218820,245604,,256153.8462,,246576.9231,,187296.1538,,,297769.2308,,287153.8462,278000,288500,296057.5,,,,,,,,,,275000,,,,,,,189950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000,,,,,,,,,,,,,,,,,,,,,,,
403281,Irving Woods,Chicago,IL,Chicago,Cook,2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,,165384.6154,,,,,,,,,,190000,,,,,,,,,,,,,,,,219000,,,,,,,,,,247000,,,,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,291352.9412,,,,,,,,307500,,,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268301,Millsmont,Oakland,CA,San Francisco,Alameda,2503,,,,,,,,,,,,,,,,,105000,,,,,,,,,,,,,,,,,,,,,,,,,,120500,,,,,195000,,206538.4615,,,,,,,,,,,269000,,,250000,235588.2353,,,,,,,,,,,,,,,,,,,,,,,,,,325000,,,,,,,351500,,,,,,420000,429411.7647,,427538.4615,,,,470000,,535384.6154,517941.1765,475450,,466923.0769,,,440000,,,,,,,,,,550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418077,Sequoyah,Tulsa,OK,Tulsa,Tulsa,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000,,,,,,,,,,,36000,,,39000,,,,,,,41500,,,,,,,,,,,,,,,,,,,,,,,,,,,42000,45823.5294,,,,,,,,,,,,,,,,,,,,41000,,,60000,,,,,,,,,,,,,,49000,,46692.3077,,,,,,,,,,,,,,,,,,,50000,,,,,,,,,,,,,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272932,Belmont,Charlottesville,VA,Charlottesville,Albemarle,2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92900,,,,,,,,,,,,2350000,,,,,,,,,,,,,,,,,,,,,138000,,,147000,,,,,,,,160000,177935.8824,195421.85,,,,,192000,202588.2353,197300,,,200000,,185000,180205.8824,204575,202150,185800,175415,178850,,161684.6154,183488.2353,181960,184725,201315,230885,241150,221265,,,,,,182900,,252669.2308,256776.4706,221790,,,,,,,,,186000,231941.1765,,249407.6923,,197692.3077,,,,,,,,162500,,249038.4615,,,,,,,,,,190000,184117.6471,,,,,,,,,,,,179900,,,,,,,,,,,,,,,,,,,210000,,,,,,,,,,,,209000,,,,,,,,,,,,226000,,,,,221000,,,,,,,,,
273437,Davis Island,Tampa,FL,Tampa,Hillsborough,2506,,180000,,,160000,183529.4118,,,,,,,,142000,156705.8824,,,,,,140000,,183076.9231,188352.9412,195950,190200,179450,180300,,165076.9231,,,155000,,,165000,189117.6471,,212846.1538,,,,,175000,,,230000,,,,218000,223882.3529,216000,,262384.6154,,,,,,236000,261882.3529,,278461.5385,,,,,,,,,310000,265882.3529,,392692.3077,,,330000,,,,,,,265000,,423500,371000,373500,375700,,329053.8462,,,,,,482500,446911.7647,,,,,,,,,,432500,,445961.5385,428235.2941,,410692.3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000,,,,,,,,,,,408000,,,,,,450000,472647.0588,,,,465000,626764.7059,,,,,,,,,,,,,440000,,,,,,,,,,,585000,,,,,,,,,,
245282,Lyon Village,Arlington,VA,Washington,Arlington,2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685000,,453307.6923,,432415.3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
