ENTITY_CD,ENTITY_NAME,YEAR,SUBGROUP_NAME,NUM_TESTED,LEVEL1_COUNT,LEVEL1_%TESTED,LEVEL2_COUNT,LEVEL2_%TESTED,LEVEL3_COUNT,LEVEL3_%TESTED,LEVEL4_COUNT,LEVEL4_%TESTED,TOTAL_SCALE_SCORES,MEAN_SCORE
310300010009,PS 9 SARAH ANDERSON,2013,All Students,86,4,05,17,20,22,26,43,50,29505,343
310300010009,PS 9 SARAH ANDERSON,2013,All Students,126,9,07,25,20,26,21,66,52,42328,336
310300010009,PS 9 SARAH ANDERSON,2014,All Students,65,8,12,6,09,21,32,30,46,22023,339
310300010009,PS 9 SARAH ANDERSON,2014,All Students,113,2,02,21,19,35,31,55,49,37946,336
310300010009,PS 9 SARAH ANDERSON,2014,All Students,118,8,07,11,09,24,20,75,64,40834,346
310300010054,JHS 54 BOOKER T WASHINGTON,2013,All Students,249,37,15,14,06,73,29,125,50,83553,336
310300010054,JHS 54 BOOKER T WASHINGTON,2013,All Students,251,32,13,47,19,96,38,76,30,82655,329
310300010054,JHS 54 BOOKER T WASHINGTON,2013,All Students,273,36,13,29,11,57,21,151,55,90975,333
310300010054,JHS 54 BOOKER T WASHINGTON,2014,All Students,34,29,85,5,15,0,00,0,00,9056,266
310300010054,JHS 54 BOOKER T WASHINGTON,2014,All Students,245,34,14,15,06,55,22,141,58,83529,341
310300010054,JHS 54 BOOKER T WASHINGTON,2014,All Students,285,25,09,24,08,59,21,177,62,97243,341
310300010075,PS 75 EMILY DICKINSON,2013,All Students,98,24,24,37,38,21,21,16,16,29786,304
310300010075,PS 75 EMILY DICKINSON,2013,All Students,104,44,42,31,30,18,17,11,11,31313,301
310300010075,PS 75 EMILY DICKINSON,2013,All Students,109,28,26,35,32,28,26,18,17,33500,307
310300010075,PS 75 EMILY DICKINSON,2014,All Students,85,16,19,27,32,27,32,15,18,26874,316
310300010075,PS 75 EMILY DICKINSON,2014,All Students,86,23,27,29,34,27,31,7,08,25972,302
310300010075,PS 75 EMILY DICKINSON,2014,All Students,101,20,20,31,31,16,16,34,34,31954,316
310300010076,PS 76 A PHILLIP RANDOLPH,2013,All Students,29,14,48,11,38,3,10,1,03,8158,281
310300010076,PS 76 A PHILLIP RANDOLPH,2013,All Students,32,17,53,12,38,3,09,0,00,9071,283
310300010076,PS 76 A PHILLIP RANDOLPH,2013,All Students,42,21,50,12,29,9,21,0,00,12304,293
310300010076,PS 76 A PHILLIP RANDOLPH,2013,All Students,46,25,54,15,33,6,13,0,00,12794,278
310300010076,PS 76 A PHILLIP RANDOLPH,2013,All Students,50,20,40,26,52,4,08,0,00,14452,289
310300010076,PS 76 A PHILLIP RANDOLPH,2013,All Students,60,39,65,19,32,2,03,0,00,16684,278
310300010076,PS 76 A PHILLIP RANDOLPH,2014,All Students,29,15,52,10,34,3,10,1,03,8314,287
310300010076,PS 76 A PHILLIP RANDOLPH,2014,All Students,35,10,29,13,37,8,23,4,11,10595,303
310300010076,PS 76 A PHILLIP RANDOLPH,2014,All Students,41,21,51,18,44,2,05,0,00,11388,278
310300010076,PS 76 A PHILLIP RANDOLPH,2014,All Students,45,15,33,23,51,3,07,4,09,13108,291
310300010076,PS 76 A PHILLIP RANDOLPH,2014,All Students,46,22,48,18,39,6,13,0,00,13336,290
310300010076,PS 76 A PHILLIP RANDOLPH,2014,All Students,58,22,38,25,43,9,16,2,03,17072,294
310300010084,PS 84 LILLIAN WEBER,2013,All Students,55,24,44,18,33,11,20,2,04,16466,299
310300010084,PS 84 LILLIAN WEBER,2013,All Students,66,19,29,25,38,19,29,3,05,19714,299
310300010084,PS 84 LILLIAN WEBER,2013,All Students,74,7,09,25,34,23,31,19,26,23708,320
310300010084,PS 84 LILLIAN WEBER,2014,All Students,58,14,24,17,29,15,26,12,21,17960,310
310300010084,PS 84 LILLIAN WEBER,2014,All Students,72,10,14,26,36,21,29,15,21,22711,315
310300010084,PS 84 LILLIAN WEBER,2014,All Students,73,11,15,29,40,19,26,14,19,22969,315
310300010087,PS 87 WILLIAM SHERMAN,2013,All Students,146,8,05,26,18,45,31,67,46,49063,336
310300010087,PS 87 WILLIAM SHERMAN,2013,All Students,149,14,09,43,29,60,40,32,21,48489,325
310300010087,PS 87 WILLIAM SHERMAN,2013,All Students,185,9,05,39,21,65,35,72,39,61334,332
310300010087,PS 87 WILLIAM SHERMAN,2014,All Students,119,8,07,22,18,41,34,48,40,40086,337
310300010087,PS 87 WILLIAM SHERMAN,2014,All Students,132,7,05,27,20,51,39,47,36,43562,330
310300010087,PS 87 WILLIAM SHERMAN,2014,All Students,182,3,02,18,10,43,24,118,65,63759,350
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),2013,All Students,49,35,71,11,22,3,06,0,00,13113,268
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),2013,All Students,55,32,58,13,24,9,16,1,02,15136,275
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),2013,All Students,58,42,72,11,19,4,07,1,02,15938,275
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),2014,All Students,44,20,45,16,36,8,18,0,00,12687,288
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),2014,All Students,53,26,49,21,40,6,11,0,00,14872,281
310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),2014,All Students,53,28,53,16,30,8,15,1,02,14798,279
310300010149,PS 149 SOJOURNER TRUTH,2013,All Students,27,18,67,8,30,1,04,0,00,7201,267
310300010149,PS 149 SOJOURNER TRUTH,2013,All Students,27,19,70,8,30,0,00,0,00,7260,269
310300010149,PS 149 SOJOURNER TRUTH,2013,All Students,31,22,71,8,26,1,03,0,00,8460,273
310300010149,PS 149 SOJOURNER TRUTH,2013,All Students,33,23,70,8,24,2,06,0,00,9088,275
310300010149,PS 149 SOJOURNER TRUTH,2013,All Students,36,31,86,4,11,1,03,0,00,9657,268
310300010149,PS 149 SOJOURNER TRUTH,2013,All Students,38,26,68,10,26,2,05,0,00,10544,277
310300010149,PS 149 SOJOURNER TRUTH,2014,All Students,24,21,88,3,13,0,00,0,00,5799,242
310300010149,PS 149 SOJOURNER TRUTH,2014,All Students,26,23,88,2,08,1,04,0,00,7053,271
310300010149,PS 149 SOJOURNER TRUTH,2014,All Students,27,25,93,1,04,1,04,0,00,7107,263
310300010149,PS 149 SOJOURNER TRUTH,2014,All Students,28,16,57,11,39,1,04,0,00,7632,273
310300010149,PS 149 SOJOURNER TRUTH,2014,All Students,28,9,32,14,50,5,18,0,00,8325,297
310300010149,PS 149 SOJOURNER TRUTH,2014,All Students,34,16,47,9,26,8,24,1,03,9833,289
310300010163,PS 163 ALFRED E SMITH,2013,All Students,87,11,13,27,31,24,28,25,29,27784,319
310300010163,PS 163 ALFRED E SMITH,2013,All Students,89,41,46,20,22,11,12,17,19,26937,303
310300010163,PS 163 ALFRED E SMITH,2013,All Students,127,13,10,34,27,34,27,46,36,41482,327
310300010163,PS 163 ALFRED E SMITH,2014,All Students,80,16,20,26,33,14,18,24,30,25695,321
310300010163,PS 163 ALFRED E SMITH,2014,All Students,113,6,05,28,25,27,24,52,46,37443,331
310300010163,PS 163 ALFRED E SMITH,2014,All Students,118,7,06,21,18,31,26,59,50,40176,340
310300010165,PS 165 ROBERT E SIMON,2013,All Students,47,30,64,16,34,1,02,0,00,12765,272
310300010165,PS 165 ROBERT E SIMON,2013,All Students,71,32,45,31,44,7,10,1,01,20285,286
310300010165,PS 165 ROBERT E SIMON,2013,All Students,72,57,79,12,17,3,04,0,00,19530,271
310300010165,PS 165 ROBERT E SIMON,2013,All Students,90,17,19,34,38,23,26,16,18,27938,310
310300010165,PS 165 ROBERT E SIMON,2013,All Students,92,26,28,32,35,25,27,9,10,27667,301
310300010165,PS 165 ROBERT E SIMON,2013,All Students,114,58,51,32,28,17,15,7,06,33620,295
310300010165,PS 165 ROBERT E SIMON,2014,All Students,68,42,62,20,29,6,09,0,00,19264,283
310300010165,PS 165 ROBERT E SIMON,2014,All Students,77,48,62,21,27,4,05,4,05,21464,279
310300010165,PS 165 ROBERT E SIMON,2014,All Students,80,51,64,26,33,3,04,0,00,21724,272
310300010165,PS 165 ROBERT E SIMON,2014,All Students,87,25,29,25,29,21,24,16,18,26446,304
310300010165,PS 165 ROBERT E SIMON,2014,All Students,90,50,56,25,28,8,09,7,08,25800,287
310300010165,PS 165 ROBERT E SIMON,2014,All Students,91,39,43,16,18,22,24,14,15,27574,303
310300010166,PS 166 THE RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE,2013,All Students,91,10,11,23,25,18,20,40,44,29869,328
310300010166,PS 166 THE RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE,2013,All Students,95,8,08,21,22,27,28,39,41,31533,332
310300010166,PS 166 THE RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE,2013,All Students,97,21,22,19,20,20,21,37,38,31580,326
310300010166,PS 166 THE RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE,2014,All Students,82,7,09,14,17,19,23,42,51,28034,342
310300010166,PS 166 THE RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE,2014,All Students,94,7,07,17,18,17,18,53,56,31805,338
310300010166,PS 166 THE RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE,2014,All Students,99,10,10,20,20,12,12,57,58,33705,340
310300010180,PS 180 HUGO NEWMAN,2013,All Students,22,14,64,6,27,2,09,0,00,6180,281
310300010180,PS 180 HUGO NEWMAN,2013,All Students,28,11,39,14,50,2,07,1,04,8211,293
310300010180,PS 180 HUGO NEWMAN,2013,All Students,48,17,35,27,56,3,06,1,02,13903,290
310300010180,PS 180 HUGO NEWMAN,2013,All Students,65,20,31,26,40,13,20,6,09,19420,299
310300010180,PS 180 HUGO NEWMAN,2013,All Students,69,33,48,24,35,12,17,0,00,20165,292
310300010180,PS 180 HUGO NEWMAN,2013,All Students,72,21,29,32,44,13,18,6,08,21413,297
310300010180,PS 180 HUGO NEWMAN,2014,All Students,50,19,38,21,42,8,16,2,04,14755,295
310300010180,PS 180 HUGO NEWMAN,2014,All Students,52,22,42,22,42,5,10,3,06,15131,291
310300010180,PS 180 HUGO NEWMAN,2014,All Students,63,26,41,13,21,15,24,9,14,19320,307
310300010180,PS 180 HUGO NEWMAN,2014,All Students,64,10,16,32,50,6,09,16,25,19880,311
310300010180,PS 180 HUGO NEWMAN,2014,All Students,65,19,29,35,54,8,12,3,05,19112,294
310300010191,PS 191 AMSTERDAM,2013,All Students,35,21,60,10,29,3,09,1,03,9547,273
310300010191,PS 191 AMSTERDAM,2013,All Students,42,9,21,17,40,9,21,7,17,12932,308
310300010191,PS 191 AMSTERDAM,2013,All Students,44,32,73,3,07,8,18,1,02,12375,281
310300010191,PS 191 AMSTERDAM,2013,All Students,58,32,55,19,33,5,09,2,03,16295,281
310300010191,PS 191 AMSTERDAM,2013,All Students,62,36,58,21,34,5,08,0,00,17743,286
310300010191,PS 191 AMSTERDAM,2013,All Students,77,35,45,30,39,10,13,2,03,22214,288
310300010191,PS 191 AMSTERDAM,2014,All Students,35,23,66,5,14,6,17,1,03,9823,281
310300010191,PS 191 AMSTERDAM,2014,All Students,40,16,40,17,43,7,18,0,00,11594,290
310300010191,PS 191 AMSTERDAM,2014,All Students,43,18,42,15,35,9,21,1,02,12436,289
310300010191,PS 191 AMSTERDAM,2014,All Students,55,40,73,14,25,1,02,0,00,14872,270
310300010191,PS 191 AMSTERDAM,2014,All Students,59,44,75,12,20,3,05,0,00,16258,276
310300010191,PS 191 AMSTERDAM,2014,All Students,60,33,55,23,38,3,05,1,02,16868,281
310300010199,PS 199 JESSIE ISADOR STRAUS,2013,All Students,107,2,02,17,16,46,43,42,39,36448,341
310300010199,PS 199 JESSIE ISADOR STRAUS,2013,All Students,128,5,04,16,13,32,25,75,59,43914,343
310300010199,PS 199 JESSIE ISADOR STRAUS,2013,All Students,148,5,03,38,26,47,32,58,39,48810,330
310300010199,PS 199 JESSIE ISADOR STRAUS,2014,All Students,124,8,06,12,10,44,35,60,48,42094,339
310300010199,PS 199 JESSIE ISADOR STRAUS,2014,All Students,130,11,08,22,17,43,33,54,42,42566,327
310300010199,PS 199 JESSIE ISADOR STRAUS,2014,All Students,145,5,03,17,12,46,32,77,53,49351,340
310300010208,PS 208 ALAIN L LOCKE,2013,All Students,47,32,68,12,26,3,06,0,00,12790,272
310300010208,PS 208 ALAIN L LOCKE,2013,All Students,54,31,57,18,33,3,06,2,04,14953,277
310300010208,PS 208 ALAIN L LOCKE,2013,All Students,56,44,79,10,18,2,04,0,00,15134,270
310300010208,PS 208 ALAIN L LOCKE,2014,All Students,46,19,41,21,46,6,13,0,00,12886,280
310300010208,PS 208 ALAIN L LOCKE,2014,All Students,46,37,80,8,17,1,02,0,00,12602,274
310300010208,PS 208 ALAIN L LOCKE,2014,All Students,52,19,37,15,29,15,29,3,06,15255,293
310300010241,STEM INSTITUTE OF MANHATTAN,2013,All Students,13,5,38,7,54,1,08,0,00,3708,285
310300010241,STEM INSTITUTE OF MANHATTAN,2013,All Students,14,7,50,7,50,0,00,0,00,3919,280
310300010241,STEM INSTITUTE OF MANHATTAN,2013,All Students,18,11,61,6,33,1,06,0,00,4986,277
310300010241,STEM INSTITUTE OF MANHATTAN,2014,All Students,6,2,33,3,50,1,17,0,00,1742,290
310300010241,STEM INSTITUTE OF MANHATTAN,2014,All Students,14,8,57,5,36,0,00,1,07,3864,276
310300010241,STEM INSTITUTE OF MANHATTAN,2014,All Students,14,9,64,4,29,1,07,0,00,4069,291
310300010242,PS 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,2013,All Students,30,16,53,11,37,3,10,0,00,8478,283
310300010242,PS 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,2013,All Students,37,19,51,15,41,1,03,2,05,10559,285
310300010242,PS 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,2013,All Students,38,17,45,19,50,2,05,0,00,10611,279
310300010242,PS 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,2014,All Students,26,7,27,14,54,4,15,1,04,7871,303
310300010242,PS 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,2014,All Students,26,9,35,10,38,4,15,3,12,7789,300
310300010242,PS 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,2014,All Students,31,16,52,11,35,2,06,2,06,8870,286
310300010243,MS 243 CENTER SCHOOL,2013,All Students,51,1,02,10,20,23,45,17,33,17183,337
310300010243,MS 243 CENTER SCHOOL,2013,All Students,53,5,09,18,34,15,28,15,28,17445,329
310300010243,MS 243 CENTER SCHOOL,2013,All Students,58,6,10,31,53,19,33,2,03,18172,313
310300010243,MS 243 CENTER SCHOOL,2013,All Students,60,2,03,20,33,19,32,19,32,19586,326
310300010243,MS 243 CENTER SCHOOL,2014,All Students,51,1,02,10,20,16,31,24,47,17216,338
310300010243,MS 243 CENTER SCHOOL,2014,All Students,56,1,02,11,20,23,41,21,38,18955,338
310300010243,MS 243 CENTER SCHOOL,2014,All Students,62,3,05,8,13,27,44,24,39,20776,335
310300010245,MS 245 THE COMPUTER SCHOOL,2013,All Students,121,7,06,45,37,51,42,18,15,39193,324
310300010245,MS 245 THE COMPUTER SCHOOL,2013,All Students,130,13,10,56,43,45,35,16,12,40707,313
310300010245,MS 245 THE COMPUTER SCHOOL,2013,All Students,131,25,19,51,39,38,29,17,13,41297,315
310300010245,MS 245 THE COMPUTER SCHOOL,2014,All Students,35,15,43,19,54,1,03,0,00,9915,283
310300010245,MS 245 THE COMPUTER SCHOOL,2014,All Students,128,16,13,46,36,51,40,15,12,40675,318
310300010245,MS 245 THE COMPUTER SCHOOL,2014,All Students,135,7,05,39,29,32,24,57,42,44461,329
310300010247,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,2013,All Students,60,24,40,25,42,10,17,1,02,17890,298
310300010247,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,2013,All Students,62,10,16,32,52,16,26,4,06,18946,306
310300010247,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,2013,All Students,71,10,14,39,55,16,23,6,08,22077,311
310300010247,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,2014,All Students,53,9,17,22,42,18,34,4,08,16341,308
310300010247,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,2014,All Students,61,10,16,22,36,27,44,2,03,19042,312
310300010247,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,2014,All Students,61,7,11,26,43,25,41,3,05,19254,316
310300010250,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,2013,All Students,49,26,53,19,39,3,06,1,02,14256,291
310300010250,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,2013,All Students,57,23,40,27,47,4,07,3,05,16625,292
310300010250,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,2013,All Students,61,19,31,37,61,5,08,0,00,17602,289
310300010250,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,2014,All Students,49,15,31,24,49,8,16,2,04,14576,297
310300010250,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,2014,All Students,59,21,36,35,59,2,03,1,02,17099,290
310300010250,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,2014,All Students,62,24,39,35,56,3,05,0,00,18101,292
310300010256,MS 256 ACADEMIC AND ATHLETIC EXCELLENCE,2013,All Students,47,37,79,10,21,0,00,0,00,12432,265
310300010256,MS 256 ACADEMIC AND ATHLETIC EXCELLENCE,2013,All Students,50,38,76,12,24,0,00,0,00,13383,268
310300010256,MS 256 ACADEMIC AND ATHLETIC EXCELLENCE,2013,All Students,53,41,77,12,23,0,00,0,00,14135,267
310300010256,MS 256 ACADEMIC AND ATHLETIC EXCELLENCE,2014,All Students,42,26,62,12,29,1,02,3,07,11573,276
310300010256,MS 256 ACADEMIC AND ATHLETIC EXCELLENCE,2014,All Students,48,42,88,6,13,0,00,0,00,12670,264
310300010256,MS 256 ACADEMIC AND ATHLETIC EXCELLENCE,2014,All Students,51,33,65,16,31,2,04,0,00,13885,272
310300010258,COMMUNITY ACTION SCHOOL-MS 258,2013,All Students,66,15,23,40,61,8,12,3,05,19969,303
310300010258,COMMUNITY ACTION SCHOOL-MS 258,2013,All Students,70,13,19,47,67,8,11,2,03,20864,298
310300010258,COMMUNITY ACTION SCHOOL-MS 258,2013,All Students,75,39,52,30,40,5,07,1,01,21894,292
310300010258,COMMUNITY ACTION SCHOOL-MS 258,2014,All Students,68,19,28,43,63,5,07,1,01,20361,299
310300010258,COMMUNITY ACTION SCHOOL-MS 258,2014,All Students,71,18,25,38,54,13,18,2,03,21485,303
310300010258,COMMUNITY ACTION SCHOOL-MS 258,2014,All Students,80,19,24,43,54,17,21,1,01,23993,300
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2013,All Students,50,11,22,30,60,8,16,1,02,14927,299
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2013,All Students,50,12,24,26,52,8,16,4,08,15434,309
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2013,All Students,52,6,12,26,50,14,27,6,12,16207,312
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2013,All Students,72,13,18,28,39,21,29,10,14,22644,315
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2013,All Students,74,1,01,27,36,29,39,17,23,23926,323
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2013,All Students,77,4,05,20,26,28,36,25,32,25153,327
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2014,All Students,48,7,15,26,54,14,29,1,02,14719,307
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2014,All Students,51,9,18,18,35,21,41,3,06,15969,313
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2014,All Students,55,5,09,22,40,17,31,11,20,17435,317
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2014,All Students,74,2,03,13,18,34,46,25,34,24621,333
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2014,All Students,78,16,21,21,27,25,32,16,21,24859,319
310300010333,PS 333 MANHATTAN SCHOOL FOR CHILDREN,2014,All Students,84,7,08,22,26,32,38,23,27,27164,323
310300010334,ANDERSON SCHOOL (THE),2013,All Students,50,1,02,1,02,9,18,39,78,18283,366
310300010334,ANDERSON SCHOOL (THE),2013,All Students,63,1,02,0,00,8,13,54,86,23258,369
310300010334,ANDERSON SCHOOL (THE),2013,All Students,64,0,00,0,00,2,03,62,97,23814,372
310300010334,ANDERSON SCHOOL (THE),2013,All Students,65,0,00,1,02,18,28,46,71,23286,358
310300010334,ANDERSON SCHOOL (THE),2013,All Students,80,0,00,1,01,6,08,73,91,29403,368
310300010334,ANDERSON SCHOOL (THE),2013,All Students,81,0,00,2,02,7,09,72,89,29500,364
310300010334,ANDERSON SCHOOL (THE),2014,All Students,8,1,13,2,25,5,63,0,00,2563,320
310300010334,ANDERSON SCHOOL (THE),2014,All Students,55,0,00,0,00,8,15,47,85,20141,366
310300010334,ANDERSON SCHOOL (THE),2014,All Students,64,0,00,0,00,9,14,55,86,23800,372
310300010334,ANDERSON SCHOOL (THE),2014,All Students,65,0,00,1,02,8,12,56,86,24176,372
310300010334,ANDERSON SCHOOL (THE),2014,All Students,80,0,00,2,03,16,20,62,78,29019,363
310300010334,ANDERSON SCHOOL (THE),2014,All Students,82,0,00,1,01,9,11,72,88,30278,369
310300010421,WEST PREP ACADEMY,2013,All Students,41,26,63,13,32,2,05,0,00,11445,279
310300010421,WEST PREP ACADEMY,2013,All Students,61,22,36,31,51,4,07,4,07,17700,290
310300010421,WEST PREP ACADEMY,2013,All Students,71,47,66,18,25,6,08,0,00,20020,282
310300010421,WEST PREP ACADEMY,2014,All Students,55,23,42,27,49,5,09,0,00,15893,289
310300010421,WEST PREP ACADEMY,2014,All Students,57,14,25,31,54,9,16,3,05,16926,297
310300010421,WEST PREP ACADEMY,2014,All Students,71,36,51,30,42,5,07,0,00,19960,281
310300010452,PS 452,2014,All Students,53,8,15,14,26,14,26,17,32,16884,319
310300010862,MOTT HALL II,2013,All Students,98,4,04,54,55,26,27,14,14,31152,318
310300010862,MOTT HALL II,2013,All Students,104,3,03,49,47,35,34,17,16,33008,317
310300010862,MOTT HALL II,2013,All Students,107,10,09,35,33,48,45,14,13,34431,322
310300010862,MOTT HALL II,2014,All Students,49,3,06,27,55,18,37,1,02,15309,312
310300010862,MOTT HALL II,2014,All Students,104,6,06,25,24,52,50,21,20,34153,328
310300010862,MOTT HALL II,2014,All Students,108,4,04,33,31,39,36,32,30,35092,325
310300011415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,2013,All Students,20,12,60,8,40,0,00,0,00,5654,283
310300011415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,2013,All Students,21,12,57,9,43,0,00,0,00,5709,272
310300011415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,2013,All Students,22,19,86,3,14,0,00,0,00,5720,260
310300011415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,2014,All Students,13,11,85,2,15,0,00,0,00,3581,275
310300011415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,2014,All Students,21,14,67,6,29,1,05,0,00,5719,272
310300011415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,2014,All Students,22,16,73,5,23,1,05,0,00,6010,273
310300011859,SPECIAL MUSIC SCHOOL,2013,All Students,11,0,00,2,18,3,27,6,55,3871,352
310300011859,SPECIAL MUSIC SCHOOL,2013,All Students,12,0,00,1,08,4,33,7,58,4313,359
310300011859,SPECIAL MUSIC SCHOOL,2013,All Students,15,0,00,0,00,5,33,10,67,5148,343
310300011859,SPECIAL MUSIC SCHOOL,2013,All Students,15,1,07,1,07,5,33,8,53,5155,344
310300011859,SPECIAL MUSIC SCHOOL,2013,All Students,16,0,00,1,06,4,25,11,69,5564,348
310300011859,SPECIAL MUSIC SCHOOL,2013,All Students,16,0,00,1,06,5,31,10,63,5604,350
310300011859,SPECIAL MUSIC SCHOOL,2014,All Students,13,0,00,1,08,4,31,8,62,4580,352
310300011859,SPECIAL MUSIC SCHOOL,2014,All Students,14,0,00,0,00,4,29,10,71,4902,350
310300011859,SPECIAL MUSIC SCHOOL,2014,All Students,15,0,00,0,00,7,47,8,53,5237,349
310300011859,SPECIAL MUSIC SCHOOL,2014,All Students,15,0,00,2,13,5,33,8,53,5221,348
310300011859,SPECIAL MUSIC SCHOOL,2014,All Students,17,0,00,1,06,4,24,12,71,5990,352
310300011860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2013,All Students,18,9,50,8,44,1,06,0,00,4930,274
310300011860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2013,All Students,27,17,63,10,37,0,00,0,00,7211,267
310300011860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2013,All Students,47,38,81,7,15,2,04,0,00,12696,270
310300011860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2014,All Students,18,11,61,4,22,3,17,0,00,5085,283
310300011860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2014,All Students,31,15,48,15,48,1,03,0,00,8677,280
310300011860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2014,All Students,51,31,61,18,35,2,04,0,00,13854,272
310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,2013,All Students,24,1,04,15,63,8,33,0,00,7274,303
310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,2013,All Students,25,10,40,10,40,4,16,1,04,7497,300
310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,2013,All Students,35,12,34,13,37,10,29,0,00,10279,294
310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,2014,All Students,21,3,14,12,57,6,29,0,00,6478,308
310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,2014,All Students,29,4,14,13,45,7,24,5,17,8986,310
310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,2014,All Students,42,4,10,20,48,11,26,7,17,13181,314
310300860871,OPPORTUNITY CHARTER SCHOOL,2013,All Students,56,35,63,15,27,5,09,1,02,15401,275
310300860871,OPPORTUNITY CHARTER SCHOOL,2013,All Students,61,44,72,15,25,1,02,1,02,16492,270
310300860871,OPPORTUNITY CHARTER SCHOOL,2013,All Students,68,62,91,5,07,1,01,0,00,17531,258
310300860871,OPPORTUNITY CHARTER SCHOOL,2014,All Students,53,37,70,14,26,2,04,0,00,14358,271
310300860871,OPPORTUNITY CHARTER SCHOOL,2014,All Students,62,45,73,14,23,2,03,1,02,16868,272
310300860871,OPPORTUNITY CHARTER SCHOOL,2014,All Students,67,50,75,16,24,1,01,0,00,17672,264
310300860875,HARLEM LINK CHARTER SCHOOL,2013,All Students,40,12,30,19,48,9,23,0,00,12103,303
310300860875,HARLEM LINK CHARTER SCHOOL,2013,All Students,51,23,45,23,45,5,10,0,00,14675,288
310300860875,HARLEM LINK CHARTER SCHOOL,2013,All Students,54,8,15,18,33,24,44,4,07,16784,311
310300860875,HARLEM LINK CHARTER SCHOOL,2014,All Students,47,6,13,19,40,17,36,5,11,14888,317
310300860875,HARLEM LINK CHARTER SCHOOL,2014,All Students,48,11,23,19,40,13,27,5,10,14525,303
310300860875,HARLEM LINK CHARTER SCHOOL,2014,All Students,53,1,02,20,38,26,49,6,11,16890,319
310300860881,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,2013,All Students,34,18,53,15,44,1,03,0,00,9606,283
